id,path,label,label_id,split
1624,tf_flowers/daisy/02741.jpg,daisy,0,train
1935,tf_flowers/daisy/00880.jpg,daisy,0,train
2920,tf_flowers/tulips/03610.jpg,tulips,4,train
274,tf_flowers/roses/00817.jpg,roses,2,train
921,tf_flowers/sunflowers/02813.jpg,sunflowers,3,train
1798,tf_flowers/daisy/01929.jpg,daisy,0,train
2616,tf_flowers/dandelion/03079.jpg,dandelion,1,train
2069,tf_flowers/dandelion/00736.jpg,dandelion,1,train
1435,tf_flowers/daisy/03207.jpg,daisy,0,train
1134,tf_flowers/sunflowers/02372.jpg,sunflowers,3,train
639,tf_flowers/roses/00659.jpg,roses,2,train
1928,tf_flowers/daisy/00114.jpg,daisy,0,train
2972,tf_flowers/tulips/00695.jpg,tulips,4,train
3588,tf_flowers/tulips/02139.jpg,tulips,4,train
3418,tf_flowers/tulips/02992.jpg,tulips,4,train
1991,tf_flowers/dandelion/03605.jpg,dandelion,1,train
749,tf_flowers/sunflowers/01363.jpg,sunflowers,3,train
2679,tf_flowers/dandelion/00338.jpg,dandelion,1,train
2084,tf_flowers/dandelion/00440.jpg,dandelion,1,train
1021,tf_flowers/sunflowers/02016.jpg,sunflowers,3,train
2287,tf_flowers/dandelion/00386.jpg,dandelion,1,train
733,tf_flowers/sunflowers/00530.jpg,sunflowers,3,train
1636,tf_flowers/daisy/01909.jpg,daisy,0,train
686,tf_flowers/sunflowers/01159.jpg,sunflowers,3,train
2659,tf_flowers/dandelion/00729.jpg,dandelion,1,train
603,tf_flowers/roses/02887.jpg,roses,2,train
575,tf_flowers/roses/01545.jpg,roses,2,train
166,tf_flowers/roses/02975.jpg,roses,2,train
3414,tf_flowers/tulips/01257.jpg,tulips,4,train
589,tf_flowers/roses/00061.jpg,roses,2,train
2113,tf_flowers/dandelion/00068.jpg,dandelion,1,train
217,tf_flowers/roses/03103.jpg,roses,2,train
419,tf_flowers/roses/00214.jpg,roses,2,train
3089,tf_flowers/tulips/00958.jpg,tulips,4,train
723,tf_flowers/sunflowers/02509.jpg,sunflowers,3,train
3020,tf_flowers/tulips/01773.jpg,tulips,4,train
2770,tf_flowers/dandelion/01747.jpg,dandelion,1,train
3454,tf_flowers/tulips/02398.jpg,tulips,4,train
1096,tf_flowers/sunflowers/00956.jpg,sunflowers,3,train
2657,tf_flowers/dandelion/02102.jpg,dandelion,1,train
3578,tf_flowers/tulips/02104.jpg,tulips,4,train
2588,tf_flowers/dandelion/02789.jpg,dandelion,1,train
3000,tf_flowers/tulips/02131.jpg,tulips,4,train
3604,tf_flowers/tulips/01587.jpg,tulips,4,train
1374,tf_flowers/daisy/03374.jpg,daisy,0,train
2918,tf_flowers/tulips/00480.jpg,tulips,4,train
2885,tf_flowers/tulips/03188.jpg,tulips,4,train
2569,tf_flowers/dandelion/02364.jpg,dandelion,1,train
950,tf_flowers/sunflowers/03065.jpg,sunflowers,3,train
2154,tf_flowers/dandelion/03628.jpg,dandelion,1,train
2000,tf_flowers/dandelion/00278.jpg,dandelion,1,train
408,tf_flowers/roses/03443.jpg,roses,2,train
2784,tf_flowers/dandelion/01431.jpg,dandelion,1,train
3045,tf_flowers/tulips/00916.jpg,tulips,4,train
2862,tf_flowers/dandelion/03185.jpg,dandelion,1,train
1572,tf_flowers/daisy/01488.jpg,daisy,0,train
2351,tf_flowers/dandelion/02966.jpg,dandelion,1,train
949,tf_flowers/sunflowers/01672.jpg,sunflowers,3,train
299,tf_flowers/roses/00753.jpg,roses,2,train
2532,tf_flowers/dandelion/02995.jpg,dandelion,1,train
2693,tf_flowers/dandelion/02077.jpg,dandelion,1,train
3034,tf_flowers/tulips/02536.jpg,tulips,4,train
726,tf_flowers/sunflowers/00450.jpg,sunflowers,3,train
2717,tf_flowers/dandelion/00299.jpg,dandelion,1,train
2949,tf_flowers/tulips/00290.jpg,tulips,4,train
1526,tf_flowers/daisy/00025.jpg,daisy,0,train
2011,tf_flowers/dandelion/02491.jpg,dandelion,1,train
397,tf_flowers/roses/03137.jpg,roses,2,train
2400,tf_flowers/dandelion/02805.jpg,dandelion,1,train
3350,tf_flowers/tulips/03527.jpg,tulips,4,train
1536,tf_flowers/daisy/00024.jpg,daisy,0,train
163,tf_flowers/roses/01273.jpg,roses,2,train
693,tf_flowers/sunflowers/02685.jpg,sunflowers,3,train
3030,tf_flowers/tulips/00862.jpg,tulips,4,train
1388,tf_flowers/daisy/03606.jpg,daisy,0,train
2672,tf_flowers/dandelion/01185.jpg,dandelion,1,train
2403,tf_flowers/dandelion/00021.jpg,dandelion,1,train
2305,tf_flowers/dandelion/01249.jpg,dandelion,1,train
3596,tf_flowers/tulips/01961.jpg,tulips,4,train
1165,tf_flowers/sunflowers/00606.jpg,sunflowers,3,train
2654,tf_flowers/dandelion/02466.jpg,dandelion,1,train
1530,tf_flowers/daisy/01475.jpg,daisy,0,train
3309,tf_flowers/tulips/00011.jpg,tulips,4,train
1214,tf_flowers/sunflowers/00460.jpg,sunflowers,3,train
1523,tf_flowers/daisy/02587.jpg,daisy,0,train
121,tf_flowers/roses/02708.jpg,roses,2,train
1964,tf_flowers/daisy/03026.jpg,daisy,0,train
2258,tf_flowers/dandelion/00191.jpg,dandelion,1,train
2568,tf_flowers/dandelion/02370.jpg,dandelion,1,train
1009,tf_flowers/sunflowers/01864.jpg,sunflowers,3,train
2684,tf_flowers/dandelion/02513.jpg,dandelion,1,train
1860,tf_flowers/daisy/02277.jpg,daisy,0,train
415,tf_flowers/roses/02588.jpg,roses,2,train
2461,tf_flowers/dandelion/00575.jpg,dandelion,1,train
2720,tf_flowers/dandelion/00070.jpg,dandelion,1,train
2445,tf_flowers/dandelion/01440.jpg,dandelion,1,train
2129,tf_flowers/dandelion/01613.jpg,dandelion,1,train
3478,tf_flowers/tulips/03397.jpg,tulips,4,train
2474,tf_flowers/dandelion/00415.jpg,dandelion,1,train
2378,tf_flowers/dandelion/02421.jpg,dandelion,1,train
10,tf_flowers/roses/00495.jpg,roses,2,train
376,tf_flowers/roses/01641.jpg,roses,2,train
2252,tf_flowers/dandelion/01264.jpg,dandelion,1,train
2707,tf_flowers/dandelion/01971.jpg,dandelion,1,train
2168,tf_flowers/dandelion/02683.jpg,dandelion,1,train
2186,tf_flowers/dandelion/01758.jpg,dandelion,1,train
3004,tf_flowers/tulips/02642.jpg,tulips,4,train
1684,tf_flowers/daisy/02607.jpg,daisy,0,train
1162,tf_flowers/sunflowers/02950.jpg,sunflowers,3,train
3061,tf_flowers/tulips/00320.jpg,tulips,4,train
3060,tf_flowers/tulips/00526.jpg,tulips,4,train
3585,tf_flowers/tulips/02105.jpg,tulips,4,train
1495,tf_flowers/daisy/02641.jpg,daisy,0,train
1237,tf_flowers/sunflowers/02666.jpg,sunflowers,3,train
2391,tf_flowers/dandelion/00752.jpg,dandelion,1,train
3105,tf_flowers/tulips/00226.jpg,tulips,4,train
557,tf_flowers/roses/02470.jpg,roses,2,train
2886,tf_flowers/tulips/01172.jpg,tulips,4,train
2690,tf_flowers/dandelion/01224.jpg,dandelion,1,train
624,tf_flowers/roses/03580.jpg,roses,2,train
885,tf_flowers/sunflowers/02426.jpg,sunflowers,3,train
179,tf_flowers/roses/03060.jpg,roses,2,train
3668,tf_flowers/tulips/03436.jpg,tulips,4,train
426,tf_flowers/roses/00764.jpg,roses,2,train
2787,tf_flowers/dandelion/01425.jpg,dandelion,1,train
3575,tf_flowers/tulips/02460.jpg,tulips,4,train
1756,tf_flowers/daisy/00957.jpg,daisy,0,train
3104,tf_flowers/tulips/00554.jpg,tulips,4,train
3591,tf_flowers/tulips/00289.jpg,tulips,4,train
3176,tf_flowers/tulips/02768.jpg,tulips,4,train
748,tf_flowers/sunflowers/00727.jpg,sunflowers,3,train
2712,tf_flowers/dandelion/00500.jpg,dandelion,1,train
3649,tf_flowers/tulips/02648.jpg,tulips,4,train
3122,tf_flowers/tulips/02751.jpg,tulips,4,train
2521,tf_flowers/dandelion/01913.jpg,dandelion,1,train
3493,tf_flowers/tulips/01437.jpg,tulips,4,train
1687,tf_flowers/daisy/03280.jpg,daisy,0,train
208,tf_flowers/roses/01502.jpg,roses,2,train
404,tf_flowers/roses/00614.jpg,roses,2,train
2152,tf_flowers/dandelion/02091.jpg,dandelion,1,train
2638,tf_flowers/dandelion/00649.jpg,dandelion,1,train
640,tf_flowers/roses/03344.jpg,roses,2,train
146,tf_flowers/roses/03211.jpg,roses,2,train
3083,tf_flowers/tulips/00596.jpg,tulips,4,train
3197,tf_flowers/tulips/00989.jpg,tulips,4,train
3010,tf_flowers/tulips/00531.jpg,tulips,4,train
2873,tf_flowers/tulips/01210.jpg,tulips,4,train
2931,tf_flowers/tulips/01239.jpg,tulips,4,train
2981,tf_flowers/tulips/02733.jpg,tulips,4,train
3278,tf_flowers/tulips/01263.jpg,tulips,4,train
3300,tf_flowers/tulips/00945.jpg,tulips,4,train
368,tf_flowers/roses/03491.jpg,roses,2,train
886,tf_flowers/sunflowers/00557.jpg,sunflowers,3,train
306,tf_flowers/roses/00380.jpg,roses,2,train
1496,tf_flowers/daisy/01374.jpg,daisy,0,train
2191,tf_flowers/dandelion/03167.jpg,dandelion,1,train
1778,tf_flowers/daisy/02945.jpg,daisy,0,train
2333,tf_flowers/dandelion/00036.jpg,dandelion,1,train
3078,tf_flowers/tulips/01065.jpg,tulips,4,train
778,tf_flowers/sunflowers/02318.jpg,sunflowers,3,train
2369,tf_flowers/dandelion/01074.jpg,dandelion,1,train
3340,tf_flowers/tulips/03042.jpg,tulips,4,train
3256,tf_flowers/tulips/00592.jpg,tulips,4,train
911,tf_flowers/sunflowers/00433.jpg,sunflowers,3,train
2253,tf_flowers/dandelion/02779.jpg,dandelion,1,train
3134,tf_flowers/tulips/01648.jpg,tulips,4,train
2982,tf_flowers/tulips/00124.jpg,tulips,4,train
3573,tf_flowers/tulips/01974.jpg,tulips,4,train
3205,tf_flowers/tulips/02635.jpg,tulips,4,train
269,tf_flowers/roses/00426.jpg,roses,2,train
1732,tf_flowers/daisy/01668.jpg,daisy,0,train
185,tf_flowers/roses/02183.jpg,roses,2,train
2038,tf_flowers/dandelion/03404.jpg,dandelion,1,train
3174,tf_flowers/tulips/02744.jpg,tulips,4,train
1749,tf_flowers/daisy/02359.jpg,daisy,0,train
820,tf_flowers/sunflowers/01918.jpg,sunflowers,3,train
1167,tf_flowers/sunflowers/01530.jpg,sunflowers,3,train
1263,tf_flowers/sunflowers/03622.jpg,sunflowers,3,train
596,tf_flowers/roses/02878.jpg,roses,2,train
2727,tf_flowers/dandelion/01346.jpg,dandelion,1,train
93,tf_flowers/roses/02333.jpg,roses,2,train
1386,tf_flowers/daisy/00455.jpg,daisy,0,train
2711,tf_flowers/dandelion/02303.jpg,dandelion,1,train
2243,tf_flowers/dandelion/01299.jpg,dandelion,1,train
3640,tf_flowers/tulips/00923.jpg,tulips,4,train
1276,tf_flowers/sunflowers/01394.jpg,sunflowers,3,train
1272,tf_flowers/sunflowers/03226.jpg,sunflowers,3,train
771,tf_flowers/sunflowers/03614.jpg,sunflowers,3,train
2926,tf_flowers/tulips/01205.jpg,tulips,4,train
2227,tf_flowers/dandelion/01312.jpg,dandelion,1,train
2764,tf_flowers/dandelion/03391.jpg,dandelion,1,train
2977,tf_flowers/tulips/01212.jpg,tulips,4,val
220,tf_flowers/roses/00224.jpg,roses,2,val
2329,tf_flowers/dandelion/02190.jpg,dandelion,1,val
1091,tf_flowers/sunflowers/02601.jpg,sunflowers,3,val
1613,tf_flowers/daisy/01466.jpg,daisy,0,val
2331,tf_flowers/dandelion/02806.jpg,dandelion,1,val
3147,tf_flowers/tulips/01462.jpg,tulips,4,val
3486,tf_flowers/tulips/00259.jpg,tulips,4,val
266,tf_flowers/roses/00397.jpg,roses,2,val
1252,tf_flowers/sunflowers/03140.jpg,sunflowers,3,val
3158,tf_flowers/tulips/01885.jpg,tulips,4,val
3253,tf_flowers/tulips/03528.jpg,tulips,4,val
1726,tf_flowers/daisy/00947.jpg,daisy,0,val
1093,tf_flowers/sunflowers/02826.jpg,sunflowers,3,val
2196,tf_flowers/dandelion/02053.jpg,dandelion,1,val
716,tf_flowers/sunflowers/03367.jpg,sunflowers,3,val
3387,tf_flowers/tulips/02198.jpg,tulips,4,val
532,tf_flowers/roses/00676.jpg,roses,2,val
1709,tf_flowers/daisy/00615.jpg,daisy,0,val
18,tf_flowers/roses/02686.jpg,roses,2,val
983,tf_flowers/sunflowers/02217.jpg,sunflowers,3,val
859,tf_flowers/sunflowers/00230.jpg,sunflowers,3,val
1702,tf_flowers/daisy/03336.jpg,daisy,0,val
3515,tf_flowers/tulips/01230.jpg,tulips,4,val
3014,tf_flowers/tulips/02291.jpg,tulips,4,val
542,tf_flowers/roses/00528.jpg,roses,2,val
739,tf_flowers/sunflowers/03575.jpg,sunflowers,3,val
2762,tf_flowers/dandelion/01586.jpg,dandelion,1,val
3343,tf_flowers/tulips/03240.jpg,tulips,4,val
3312,tf_flowers/tulips/02438.jpg,tulips,4,val
1807,tf_flowers/daisy/03333.jpg,daisy,0,val
414,tf_flowers/roses/02205.jpg,roses,2,val
2537,tf_flowers/dandelion/03331.jpg,dandelion,1,val
464,tf_flowers/roses/00559.jpg,roses,2,val
384,tf_flowers/roses/03297.jpg,roses,2,val
3116,tf_flowers/tulips/02974.jpg,tulips,4,val
3475,tf_flowers/tulips/01543.jpg,tulips,4,val
3092,tf_flowers/tulips/02815.jpg,tulips,4,val
1264,tf_flowers/sunflowers/03030.jpg,sunflowers,3,val
2695,tf_flowers/dandelion/01226.jpg,dandelion,1,val
2614,tf_flowers/dandelion/01875.jpg,dandelion,1,val
1176,tf_flowers/sunflowers/00852.jpg,sunflowers,3,val
1351,tf_flowers/daisy/01827.jpg,daisy,0,val
496,tf_flowers/roses/00846.jpg,roses,2,val
3279,tf_flowers/tulips/00169.jpg,tulips,4,val
2729,tf_flowers/dandelion/00925.jpg,dandelion,1,val
489,tf_flowers/roses/02777.jpg,roses,2,val
2269,tf_flowers/dandelion/02803.jpg,dandelion,1,val
2128,tf_flowers/dandelion/00243.jpg,dandelion,1,val
1065,tf_flowers/sunflowers/01244.jpg,sunflowers,3,val
2544,tf_flowers/dandelion/00823.jpg,dandelion,1,val
3631,tf_flowers/tulips/02488.jpg,tulips,4,val
1683,tf_flowers/daisy/02613.jpg,daisy,0,val
1033,tf_flowers/sunflowers/01899.jpg,sunflowers,3,val
533,tf_flowers/roses/00110.jpg,roses,2,val
2995,tf_flowers/tulips/00242.jpg,tulips,4,val
1044,tf_flowers/sunflowers/01495.jpg,sunflowers,3,val
233,tf_flowers/roses/02624.jpg,roses,2,val
1480,tf_flowers/daisy/00484.jpg,daisy,0,val
302,tf_flowers/roses/00586.jpg,roses,2,val
497,tf_flowers/roses/02937.jpg,roses,2,val
1108,tf_flowers/sunflowers/00188.jpg,sunflowers,3,val
416,tf_flowers/roses/01650.jpg,roses,2,val
3064,tf_flowers/tulips/03371.jpg,tulips,4,val
2927,tf_flowers/tulips/01211.jpg,tulips,4,val
559,tf_flowers/roses/01031.jpg,roses,2,val
413,tf_flowers/roses/02211.jpg,roses,2,val
754,tf_flowers/sunflowers/02483.jpg,sunflowers,3,val
1498,tf_flowers/daisy/02669.jpg,daisy,0,val
790,tf_flowers/sunflowers/02457.jpg,sunflowers,3,val
661,tf_flowers/sunflowers/00735.jpg,sunflowers,3,val
2755,tf_flowers/dandelion/00667.jpg,dandelion,1,val
2562,tf_flowers/dandelion/02833.jpg,dandelion,1,val
128,tf_flowers/roses/00453.jpg,roses,2,val
2985,tf_flowers/tulips/03429.jpg,tulips,4,val
1067,tf_flowers/sunflowers/00166.jpg,sunflowers,3,val
110,tf_flowers/roses/01015.jpg,roses,2,val
3467,tf_flowers/tulips/02005.jpg,tulips,4,val
670,tf_flowers/sunflowers/00696.jpg,sunflowers,3,val
2231,tf_flowers/dandelion/01845.jpg,dandelion,1,val
2265,tf_flowers/dandelion/02396.jpg,dandelion,1,val
2677,tf_flowers/dandelion/00264.jpg,dandelion,1,val
1161,tf_flowers/sunflowers/02978.jpg,sunflowers,3,val
1970,tf_flowers/daisy/01751.jpg,daisy,0,val
1751,tf_flowers/daisy/00599.jpg,daisy,0,val
1468,tf_flowers/daisy/00121.jpg,daisy,0,val
2959,tf_flowers/tulips/01372.jpg,tulips,4,val
842,tf_flowers/sunflowers/02431.jpg,sunflowers,3,val
786,tf_flowers/sunflowers/03205.jpg,sunflowers,3,val
290,tf_flowers/roses/01048.jpg,roses,2,val
2779,tf_flowers/dandelion/00539.jpg,dandelion,1,val
3362,tf_flowers/tulips/03645.jpg,tulips,4,val
1635,tf_flowers/daisy/02541.jpg,daisy,0,val
814,tf_flowers/sunflowers/00804.jpg,sunflowers,3,val
2188,tf_flowers/dandelion/00334.jpg,dandelion,1,val
2443,tf_flowers/dandelion/01681.jpg,dandelion,1,val
3005,tf_flowers/tulips/00055.jpg,tulips,4,val
429,tf_flowers/roses/02827.jpg,roses,2,val
1822,tf_flowers/daisy/01345.jpg,daisy,0,val
1334,tf_flowers/sunflowers/03620.jpg,sunflowers,3,val
2499,tf_flowers/dandelion/01682.jpg,dandelion,1,val
753,tf_flowers/sunflowers/00280.jpg,sunflowers,3,val
2948,tf_flowers/tulips/01603.jpg,tulips,4,val
3532,tf_flowers/tulips/01636.jpg,tulips,4,val
328,tf_flowers/roses/00574.jpg,roses,2,val
1205,tf_flowers/sunflowers/03396.jpg,sunflowers,3,val
2649,tf_flowers/dandelion/01972.jpg,dandelion,1,val
12,tf_flowers/roses/00244.jpg,roses,2,val
2075,tf_flowers/dandelion/00520.jpg,dandelion,1,val
1436,tf_flowers/daisy/02119.jpg,daisy,0,val
14,tf_flowers/roses/01358.jpg,roses,2,val
2828,tf_flowers/dandelion/03147.jpg,dandelion,1,val
1284,tf_flowers/sunflowers/02475.jpg,sunflowers,3,val
1434,tf_flowers/daisy/02455.jpg,daisy,0,val
1186,tf_flowers/sunflowers/02499.jpg,sunflowers,3,val
2469,tf_flowers/dandelion/03120.jpg,dandelion,1,val
137,tf_flowers/roses/01822.jpg,roses,2,val
1708,tf_flowers/daisy/03478.jpg,daisy,0,val
534,tf_flowers/roses/01540.jpg,roses,2,val
2565,tf_flowers/dandelion/00759.jpg,dandelion,1,val
1519,tf_flowers/daisy/01298.jpg,daisy,0,val
1507,tf_flowers/daisy/01980.jpg,daisy,0,val
2275,tf_flowers/dandelion/03506.jpg,dandelion,1,val
3345,tf_flowers/tulips/02836.jpg,tulips,4,val
1079,tf_flowers/sunflowers/03669.jpg,sunflowers,3,val
2225,tf_flowers/dandelion/00965.jpg,dandelion,1,val
2625,tf_flowers/dandelion/01068.jpg,dandelion,1,val
2477,tf_flowers/dandelion/02028.jpg,dandelion,1,val
4,tf_flowers/roses/03407.jpg,roses,2,val
2283,tf_flowers/dandelion/01107.jpg,dandelion,1,val
513,tf_flowers/roses/00927.jpg,roses,2,val
961,tf_flowers/sunflowers/00579.jpg,sunflowers,3,val
1180,tf_flowers/sunflowers/01999.jpg,sunflowers,3,val
1023,tf_flowers/sunflowers/03320.jpg,sunflowers,3,val
452,tf_flowers/roses/01533.jpg,roses,2,val
265,tf_flowers/roses/02580.jpg,roses,2,val
2254,tf_flowers/dandelion/00608.jpg,dandelion,1,val
238,tf_flowers/roses/01729.jpg,roses,2,val
250,tf_flowers/roses/01473.jpg,roses,2,val
938,tf_flowers/sunflowers/01274.jpg,sunflowers,3,val
1416,tf_flowers/daisy/00252.jpg,daisy,0,val
1642,tf_flowers/daisy/01302.jpg,daisy,0,val
3346,tf_flowers/tulips/02188.jpg,tulips,4,val
1341,tf_flowers/daisy/00126.jpg,daisy,0,val
1195,tf_flowers/sunflowers/02103.jpg,sunflowers,3,val
40,tf_flowers/roses/01549.jpg,roses,2,val
2766,tf_flowers/dandelion/01592.jpg,dandelion,1,val
367,tf_flowers/roses/00198.jpg,roses,2,val
586,tf_flowers/roses/02892.jpg,roses,2,val
2751,tf_flowers/dandelion/00105.jpg,dandelion,1,val
1399,tf_flowers/daisy/01398.jpg,daisy,0,val
1767,tf_flowers/daisy/03046.jpg,daisy,0,val
964,tf_flowers/sunflowers/00357.jpg,sunflowers,3,val
980,tf_flowers/sunflowers/01291.jpg,sunflowers,3,val
846,tf_flowers/sunflowers/02223.jpg,sunflowers,3,val
1801,tf_flowers/daisy/00438.jpg,daisy,0,val
1471,tf_flowers/daisy/01573.jpg,daisy,0,val
169,tf_flowers/roses/01717.jpg,roses,2,val
3441,tf_flowers/tulips/02831.jpg,tulips,4,val
551,tf_flowers/roses/01186.jpg,roses,2,val
370,tf_flowers/roses/00403.jpg,roses,2,val
3354,tf_flowers/tulips/01898.jpg,tulips,4,val
3530,tf_flowers/tulips/00514.jpg,tulips,4,val
469,tf_flowers/roses/03252.jpg,roses,2,val
622,tf_flowers/roses/03184.jpg,roses,2,val
231,tf_flowers/roses/01463.jpg,roses,2,val
3546,tf_flowers/tulips/01838.jpg,tulips,4,val
1658,tf_flowers/daisy/01883.jpg,daisy,0,val
2709,tf_flowers/dandelion/01795.jpg,dandelion,1,val
823,tf_flowers/sunflowers/02342.jpg,sunflowers,3,val
1763,tf_flowers/daisy/03085.jpg,daisy,0,val
1875,tf_flowers/daisy/00919.jpg,daisy,0,val
898,tf_flowers/sunflowers/00619.jpg,sunflowers,3,val
600,tf_flowers/roses/02844.jpg,roses,2,val
403,tf_flowers/roses/02003.jpg,roses,2,val
133,tf_flowers/roses/01611.jpg,roses,2,val
1356,tf_flowers/daisy/01416.jpg,daisy,0,val
354,tf_flowers/roses/01079.jpg,roses,2,val
666,tf_flowers/sunflowers/02268.jpg,sunflowers,3,val
22,tf_flowers/roses/01417.jpg,roses,2,val
576,tf_flowers/roses/01579.jpg,roses,2,val
1947,tf_flowers/daisy/01618.jpg,daisy,0,val
3148,tf_flowers/tulips/02180.jpg,tulips,4,val
1716,tf_flowers/daisy/01912.jpg,daisy,0,val
737,tf_flowers/sunflowers/01376.jpg,sunflowers,3,val
1575,tf_flowers/daisy/00594.jpg,daisy,0,val
844,tf_flowers/sunflowers/00408.jpg,sunflowers,3,val
3433,tf_flowers/tulips/02366.jpg,tulips,4,val
3507,tf_flowers/tulips/01998.jpg,tulips,4,val
3016,tf_flowers/tulips/01997.jpg,tulips,4,val
3175,tf_flowers/tulips/03328.jpg,tulips,4,val
2722,tf_flowers/dandelion/02101.jpg,dandelion,1,val
2429,tf_flowers/dandelion/03323.jpg,dandelion,1,val
389,tf_flowers/roses/03269.jpg,roses,2,val
3085,tf_flowers/tulips/01461.jpg,tulips,4,val
2083,tf_flowers/dandelion/01992.jpg,dandelion,1,val
434,tf_flowers/roses/01309.jpg,roses,2,val
194,tf_flowers/roses/02343.jpg,roses,2,val
1600,tf_flowers/daisy/02393.jpg,daisy,0,val
874,tf_flowers/sunflowers/01477.jpg,sunflowers,3,val
1486,tf_flowers/daisy/00725.jpg,daisy,0,val
3265,tf_flowers/tulips/00425.jpg,tulips,4,val
3145,tf_flowers/tulips/03249.jpg,tulips,4,val
2134,tf_flowers/dandelion/00479.jpg,dandelion,1,val
1823,tf_flowers/daisy/02880.jpg,daisy,0,val
72,tf_flowers/roses/00865.jpg,roses,2,val
2518,tf_flowers/dandelion/02349.jpg,dandelion,1,val
2261,tf_flowers/dandelion/02547.jpg,dandelion,1,val
1446,tf_flowers/daisy/03574.jpg,daisy,0,val
1885,tf_flowers/daisy/01780.jpg,daisy,0,val
500,tf_flowers/roses/02506.jpg,roses,2,val
3610,tf_flowers/tulips/01220.jpg,tulips,4,val
438,tf_flowers/roses/01876.jpg,roses,2,val
2952,tf_flowers/tulips/01367.jpg,tulips,4,val
2996,tf_flowers/tulips/00281.jpg,tulips,4,val
1949,tf_flowers/daisy/00512.jpg,daisy,0,val
571,tf_flowers/roses/01227.jpg,roses,2,val
1175,tf_flowers/sunflowers/03383.jpg,sunflowers,3,val
175,tf_flowers/roses/02356.jpg,roses,2,val
2036,tf_flowers/dandelion/01207.jpg,dandelion,1,val
316,tf_flowers/roses/00627.jpg,roses,2,val
1598,tf_flowers/daisy/00235.jpg,daisy,0,val
774,tf_flowers/sunflowers/00447.jpg,sunflowers,3,val
2296,tf_flowers/dandelion/02778.jpg,dandelion,1,val
1601,tf_flowers/daisy/03270.jpg,daisy,0,val
1781,tf_flowers/daisy/03118.jpg,daisy,0,val
2714,tf_flowers/dandelion/01150.jpg,dandelion,1,val
2092,tf_flowers/dandelion/02079.jpg,dandelion,1,val
910,tf_flowers/sunflowers/00341.jpg,sunflowers,3,val
3488,tf_flowers/tulips/00701.jpg,tulips,4,val
3413,tf_flowers/tulips/02984.jpg,tulips,4,val
1909,tf_flowers/daisy/02845.jpg,daisy,0,val
627,tf_flowers/roses/03581.jpg,roses,2,val
1481,tf_flowers/daisy/01177.jpg,daisy,0,val
3067,tf_flowers/tulips/03403.jpg,tulips,4,val
107,tf_flowers/roses/03004.jpg,roses,2,val
2112,tf_flowers/dandelion/03561.jpg,dandelion,1,val
869,tf_flowers/sunflowers/00797.jpg,sunflowers,3,val
3424,tf_flowers/tulips/01041.jpg,tulips,4,val
2634,tf_flowers/dandelion/02763.jpg,dandelion,1,val
2749,tf_flowers/dandelion/02706.jpg,dandelion,1,val
1158,tf_flowers/sunflowers/01120.jpg,sunflowers,3,val
462,tf_flowers/roses/00363.jpg,roses,2,val
1246,tf_flowers/sunflowers/00501.jpg,sunflowers,3,val
762,tf_flowers/sunflowers/03400.jpg,sunflowers,3,val
1194,tf_flowers/sunflowers/03553.jpg,sunflowers,3,val
2863,tf_flowers/dandelion/00315.jpg,dandelion,1,val
1785,tf_flowers/daisy/00565.jpg,daisy,0,val
2994,tf_flowers/tulips/02327.jpg,tulips,4,val
1010,tf_flowers/sunflowers/03040.jpg,sunflowers,3,val
172,tf_flowers/roses/00384.jpg,roses,2,val
123,tf_flowers/roses/02913.jpg,roses,2,val
2241,tf_flowers/dandelion/00805.jpg,dandelion,1,val
1319,tf_flowers/sunflowers/01382.jpg,sunflowers,3,val
2688,tf_flowers/dandelion/02507.jpg,dandelion,1,val
1689,tf_flowers/daisy/01441.jpg,daisy,0,val
45,tf_flowers/roses/00469.jpg,roses,2,val
106,tf_flowers/roses/02326.jpg,roses,2,val
1654,tf_flowers/daisy/00237.jpg,daisy,0,val
3501,tf_flowers/tulips/02671.jpg,tulips,4,val
853,tf_flowers/sunflowers/00152.jpg,sunflowers,3,val
1002,tf_flowers/sunflowers/01455.jpg,sunflowers,3,val
154,tf_flowers/roses/00687.jpg,roses,2,val
989,tf_flowers/sunflowers/01642.jpg,sunflowers,3,val
867,tf_flowers/sunflowers/02631.jpg,sunflowers,3,val
797,tf_flowers/sunflowers/00308.jpg,sunflowers,3,val
3527,tf_flowers/tulips/01030.jpg,tulips,4,val
2021,tf_flowers/dandelion/00443.jpg,dandelion,1,val
631,tf_flowers/roses/02338.jpg,roses,2,val
1461,tf_flowers/daisy/01983.jpg,daisy,0,val
3453,tf_flowers/tulips/00996.jpg,tulips,4,val
1786,tf_flowers/daisy/03534.jpg,daisy,0,val
2680,tf_flowers/dandelion/03157.jpg,dandelion,1,val
3120,tf_flowers/tulips/02747.jpg,tulips,4,val
1773,tf_flowers/daisy/03318.jpg,daisy,0,val
2335,tf_flowers/dandelion/02609.jpg,dandelion,1,val
247,tf_flowers/roses/02595.jpg,roses,2,val
455,tf_flowers/roses/02986.jpg,roses,2,val
1838,tf_flowers/daisy/03180.jpg,daisy,0,val
1665,tf_flowers/daisy/03479.jpg,daisy,0,val
1608,tf_flowers/daisy/00793.jpg,daisy,0,val
2603,tf_flowers/dandelion/03246.jpg,dandelion,1,val
278,tf_flowers/roses/03305.jpg,roses,2,val
